label,prob,Kit_NN_prediction,Kit_NN_prediction_value
16308,99.9985809326172,negative,0.0
16309,99.99998474121094,negative,0.0
16310,99.99872589111328,negative,0.0
16311,99.9839324951172,negative,0.0
16312,99.99987030029295,negative,0.0
16313,99.97616577148438,negative,0.0
16314,99.99430084228516,negative,0.0
16315,99.99311065673828,negative,0.0
16316,97.8971710205078,negative,0.0
16317,99.40886688232422,negative,0.0
16318,99.98896026611328,negative,0.0
16319,99.29841613769533,negative,0.0
16320,99.98974609375,negative,0.0
16321,99.99891662597656,negative,0.0
16322,99.78407287597656,negative,0.0
16323,100.0,negative,0.0
16324,99.99961853027344,negative,0.0
16325,99.99423217773438,negative,0.0
16326,99.99762725830078,negative,0.0
16327,99.99990844726562,negative,0.0
16328,99.99998474121094,negative,0.0
16329,99.96923065185548,negative,0.0
16330,86.75477600097656,positive,1.0
16331,99.96814727783205,negative,0.0
16332,99.9997100830078,negative,0.0
16333,99.9993667602539,negative,0.0
16334,99.99961853027344,negative,0.0
16335,99.7944793701172,negative,0.0
16336,99.72274017333984,negative,0.0
16337,99.99968719482422,negative,0.0
16338,99.88787841796876,negative,0.0
16339,99.96730041503906,negative,0.0
16340,99.99991607666016,negative,0.0
16341,99.99555206298828,negative,0.0
16342,99.98435974121094,negative,0.0
16343,99.99968719482422,negative,0.0
16344,99.99949645996094,negative,0.0
16345,99.41510772705078,negative,0.0
16346,99.99464416503906,negative,0.0
16347,91.13874816894533,positive,1.0
16348,99.99998474121094,negative,0.0
16349,99.98406219482422,negative,0.0
16350,99.9995346069336,negative,0.0
16351,99.99909210205078,negative,0.0
16352,99.9996337890625,negative,0.0
16353,99.99483489990234,negative,0.0
16354,99.89295959472656,negative,0.0
16355,99.99803161621094,negative,0.0
16356,99.9994125366211,negative,0.0
16357,99.99633026123048,negative,0.0
16358,100.0,negative,0.0
16359,99.9998550415039,negative,0.0
16360,99.80152893066406,negative,0.0
16361,99.99942779541016,negative,0.0
16362,99.99993133544922,negative,0.0
16363,99.9954605102539,negative,0.0
16364,99.99998474121094,negative,0.0
16365,99.99616241455078,negative,0.0
16366,99.99860382080078,negative,0.0
16367,99.9994888305664,negative,0.0
16368,99.99044799804688,negative,0.0
16369,99.9633331298828,negative,0.0
16370,99.99982452392578,negative,0.0
16371,99.9995574951172,negative,0.0
16372,99.89738464355467,negative,0.0
16373,99.99688720703124,negative,0.0
16374,99.9999542236328,negative,0.0
16375,95.59152221679688,negative,0.0
16376,99.99639892578124,negative,0.0
16377,99.99822235107422,negative,0.0
16378,99.9549331665039,negative,0.0
16379,99.87188720703124,negative,0.0
16380,99.8590850830078,negative,0.0
16381,99.99644470214844,negative,0.0
16382,99.99959564208984,negative,0.0
16383,99.9982681274414,negative,0.0
16384,99.99996185302734,negative,0.0
16385,99.99078369140624,negative,0.0
16386,99.99980926513672,negative,0.0
16387,99.99993896484376,negative,0.0
16388,99.92891693115234,negative,0.0
16389,99.94219207763672,negative,0.0
16390,75.25772094726562,positive,1.0
16391,99.9999771118164,negative,0.0
16392,99.99609375,negative,0.0
16393,99.99849700927734,negative,0.0
16394,98.87628936767578,negative,0.0
16395,99.99993896484376,negative,0.0
16396,99.9677276611328,negative,0.0
16397,99.98088836669922,negative,0.0
16398,99.9998550415039,negative,0.0
16399,99.99977111816406,negative,0.0
16400,99.9999542236328,negative,0.0
16401,93.82443237304688,negative,0.0
16402,99.88395690917967,negative,0.0
16403,99.65744018554688,negative,0.0
16404,99.94739532470705,negative,0.0
16405,99.97752380371094,negative,0.0
16406,99.58775329589844,negative,0.0
16407,73.24092102050781,positive,1.0
16408,99.9996337890625,negative,0.0
16410,99.99748229980467,negative,0.0
16411,92.64669799804688,negative,0.0
16412,99.84906768798828,negative,0.0
16413,99.99980926513672,negative,0.0
16414,99.99923706054688,negative,0.0
16415,99.99974822998048,negative,0.0
16416,99.9975814819336,negative,0.0
16417,99.9999771118164,negative,0.0
16418,99.99979400634766,negative,0.0
16419,99.98690795898438,negative,0.0
16420,99.99840545654295,negative,0.0
16421,99.99961853027344,negative,0.0
16422,99.9997100830078,negative,0.0
16423,99.98715209960938,negative,0.0
16424,84.67420959472656,positive,1.0
16425,89.01872253417969,negative,0.0
16426,99.99710083007812,negative,0.0
16427,99.9137725830078,negative,0.0
16428,95.1748275756836,positive,1.0
16429,94.05075073242188,negative,0.0
16430,99.99949645996094,negative,0.0
16431,99.99668884277344,negative,0.0
16432,99.99925231933594,negative,0.0
16433,99.99481201171876,negative,0.0
16434,99.34886932373048,positive,1.0
16435,100.0,negative,0.0
16436,98.76370239257812,negative,0.0
16437,99.98480987548828,negative,0.0
16438,99.9999771118164,negative,0.0
16439,99.99767303466795,negative,0.0
16440,99.89898681640624,negative,0.0
16441,92.03836059570312,negative,0.0
16442,99.9998779296875,negative,0.0
16443,99.99539947509766,negative,0.0
16445,99.99665069580078,negative,0.0
16446,99.99980926513672,negative,0.0
16447,99.99996185302734,negative,0.0
16448,99.99031829833984,negative,0.0
16449,99.99991607666016,negative,0.0
16450,99.99524688720705,negative,0.0
16451,100.0,negative,0.0
16452,98.4559326171875,positive,1.0
16453,99.92991638183594,negative,0.0
16454,99.99990844726562,negative,0.0
16455,99.99998474121094,negative,0.0
16456,99.99849700927734,negative,0.0
16457,99.9975814819336,negative,0.0
16458,99.99934387207033,negative,0.0
16459,99.99972534179688,negative,0.0
16460,99.99972534179688,negative,0.0
16461,100.0,negative,0.0
16462,99.99984741210938,negative,0.0
16463,99.99713897705078,negative,0.0
16464,99.98208618164062,negative,0.0
16465,99.77562713623048,negative,0.0
16466,99.99256134033205,negative,0.0
16467,99.8759307861328,negative,0.0
16468,99.99990844726562,negative,0.0
16469,99.911865234375,negative,0.0
16470,99.99998474121094,negative,0.0
16471,99.99862670898438,negative,0.0
16472,99.99996185302734,negative,0.0
16473,99.68655395507812,negative,0.0
16474,99.46356201171876,negative,0.0
16475,99.99246215820312,negative,0.0
16476,99.9454345703125,negative,0.0
16477,99.99747467041016,negative,0.0
16478,98.42998504638672,positive,1.0
16479,99.9999542236328,negative,0.0
16480,99.99974822998048,negative,0.0
16481,99.99979400634766,negative,0.0
16482,99.9967803955078,negative,0.0
16483,98.76639556884766,negative,0.0
16484,99.99398803710938,negative,0.0
16485,99.97451782226562,negative,0.0
16486,99.8629913330078,negative,0.0
16487,99.9908447265625,negative,0.0
16488,99.7678451538086,negative,0.0
16489,99.9990692138672,negative,0.0
16490,99.9996566772461,negative,0.0
16491,99.97355651855467,negative,0.0
16492,99.99968719482422,negative,0.0
16493,99.99996185302734,negative,0.0
16494,99.9999542236328,negative,0.0
16495,99.99552917480467,negative,0.0
16496,99.99906158447266,negative,0.0
16497,99.9999542236328,negative,0.0
16498,99.94348907470705,negative,0.0
16499,99.98673248291016,negative,0.0
16500,99.81830596923828,negative,0.0
16501,99.99900817871094,negative,0.0
16502,99.99993896484376,negative,0.0
16503,99.47517395019533,negative,0.0
16504,98.18819427490234,negative,0.0
16505,99.99514770507812,negative,0.0
16506,99.99967956542967,negative,0.0
16507,99.99979400634766,negative,0.0
16508,99.98787689208984,negative,0.0
16509,99.97673797607422,negative,0.0
16510,99.99849700927734,negative,0.0
16511,99.9999771118164,negative,0.0
16512,99.9996566772461,negative,0.0
16513,99.99818420410156,negative,0.0
16514,99.99911499023438,negative,0.0
16515,99.99870300292967,negative,0.0
16516,99.62158966064452,negative,0.0
16517,99.9999771118164,negative,0.0
16518,100.0,negative,0.0
16519,99.99974060058594,negative,0.0
16520,99.99425506591795,negative,0.0
16521,99.99915313720705,negative,0.0
16522,99.99665832519533,negative,0.0
16523,99.9995574951172,negative,0.0
16524,98.37744140625,negative,0.0
16525,99.99978637695312,negative,0.0
16526,99.99459075927734,negative,0.0
16527,99.9999771118164,negative,0.0
16528,99.95350646972656,negative,0.0
16529,99.99983215332033,negative,0.0
16530,100.0,negative,0.0
16531,99.99851989746094,negative,0.0
16532,99.99996185302734,negative,0.0
16533,99.99656677246094,negative,0.0
16534,99.9994888305664,negative,0.0
16535,99.99832916259766,negative,0.0
16536,99.99982452392578,negative,0.0
16537,99.94172668457033,negative,0.0
16538,99.9860382080078,negative,0.0
16539,99.99647521972656,negative,0.0
16540,99.99998474121094,negative,0.0
16541,99.99938201904295,negative,0.0
16542,99.84574127197266,negative,0.0
16543,99.99983215332033,negative,0.0
16544,99.99921417236328,negative,0.0
16545,99.99716186523438,negative,0.0
16546,99.99987030029295,negative,0.0
16547,99.98435974121094,negative,0.0
16548,99.95294952392578,negative,0.0
16549,75.02033996582031,positive,1.0
16550,99.99913024902344,negative,0.0
16551,99.97500610351562,negative,0.0
16552,99.9998779296875,negative,0.0
16553,74.63715362548828,positive,1.0
16554,99.98824310302734,negative,0.0
16555,99.5181121826172,negative,0.0
16556,99.9984359741211,negative,0.0
16557,99.98558807373048,negative,0.0
16558,100.0,negative,0.0
16559,99.98216247558594,negative,0.0
16560,96.86766052246094,positive,1.0
16561,99.9959487915039,negative,0.0
16562,100.0,negative,0.0
16563,99.99600982666016,negative,0.0
16564,99.99769592285156,negative,0.0
16565,99.99444580078124,negative,0.0
16566,90.7275390625,positive,1.0
16567,99.99015045166016,negative,0.0
16568,99.9979476928711,negative,0.0
16569,99.99929809570312,negative,0.0
16570,99.99982452392578,negative,0.0
16571,99.99989318847656,negative,0.0
16572,99.96549987792967,negative,0.0
16573,99.99930572509766,negative,0.0
16574,99.97665405273438,negative,0.0
16575,100.0,negative,0.0
16576,99.9510498046875,negative,0.0
16577,99.99211120605467,negative,0.0
16578,99.99866485595705,negative,0.0
16579,99.99908447265624,negative,0.0
16580,100.0,negative,0.0
16581,100.0,negative,0.0
16582,99.9968032836914,negative,0.0
16583,99.9999771118164,negative,0.0
16584,99.99903106689452,negative,0.0
16585,99.99993133544922,negative,0.0
16586,78.58621215820312,positive,1.0
16587,99.99190521240234,negative,0.0
16588,99.93849182128906,negative,0.0
16589,99.96759796142578,negative,0.0
16590,98.91112518310548,negative,0.0
16591,99.9839324951172,negative,0.0
16592,99.99832916259766,negative,0.0
16593,99.99700927734376,negative,0.0
16594,99.99998474121094,negative,0.0
16595,99.99715423583984,negative,0.0
16596,99.96820831298828,negative,0.0
16597,99.99935913085938,negative,0.0
16598,99.91028594970705,negative,0.0
16599,99.99968719482422,negative,0.0
16600,99.99977111816406,negative,0.0
16601,99.9999771118164,negative,0.0
16602,99.9770965576172,negative,0.0
16603,99.99854278564452,negative,0.0
16604,99.99951171875,negative,0.0
16605,99.99656677246094,negative,0.0
16606,99.95938110351562,negative,0.0
16607,99.99987030029295,negative,0.0
16608,99.98480224609376,negative,0.0
16609,99.99993896484376,negative,0.0
16610,99.99717712402344,negative,0.0
16611,99.99980926513672,negative,0.0
16612,99.96141052246094,negative,0.0
16613,99.99381256103516,negative,0.0
16614,100.0,negative,0.0
16615,99.94226837158205,negative,0.0
16616,82.24800109863281,negative,0.0
16617,99.99990844726562,negative,0.0
16618,99.99457550048828,negative,0.0
16619,99.99679565429688,negative,0.0
16620,99.99998474121094,negative,0.0
16621,99.99983215332033,negative,0.0
16622,99.99993133544922,negative,0.0
16623,99.9999542236328,negative,0.0
16624,99.8759307861328,negative,0.0
16625,99.99954986572266,negative,0.0
16626,99.9999542236328,negative,0.0
16627,99.9943618774414,negative,0.0
16628,99.99414825439452,negative,0.0
16629,100.0,negative,0.0
16630,99.99932098388672,negative,0.0
16631,99.96471405029295,negative,0.0
16632,99.99823760986328,negative,0.0
16633,99.9996337890625,negative,0.0
16634,99.99344635009766,negative,0.0
16635,99.99635314941406,negative,0.0
16636,69.93798828125,negative,0.0
16637,99.9999771118164,negative,0.0
16638,99.9994888305664,negative,0.0
16639,99.99990844726562,negative,0.0
16640,99.96232604980467,negative,0.0
16641,99.64810943603516,negative,0.0
16642,99.9989242553711,negative,0.0
16643,99.99989318847656,negative,0.0
16644,99.99998474121094,negative,0.0
16646,100.0,negative,0.0
16647,99.9998779296875,negative,0.0
16648,99.95085144042967,negative,0.0
16649,99.9996566772461,negative,0.0
16650,99.99954986572266,negative,0.0
16651,99.99996185302734,negative,0.0
16652,99.99696350097656,negative,0.0
16653,99.95633697509766,negative,0.0
16654,99.99754333496094,negative,0.0
16655,100.0,negative,0.0
16656,99.99998474121094,negative,0.0
16657,99.99996185302734,negative,0.0
16658,98.72818756103516,negative,0.0
16659,59.85654067993164,negative,0.0
16660,99.97454071044922,negative,0.0
16661,97.88106536865234,negative,0.0
16662,99.99970245361328,negative,0.0
16664,99.99571990966795,negative,0.0
16665,99.99998474121094,negative,0.0
16666,60.60954284667969,positive,1.0
16667,99.34073638916016,positive,1.0
16668,99.99993896484376,negative,0.0
16669,99.9969711303711,negative,0.0
16670,99.99983215332033,negative,0.0
16671,99.99974060058594,negative,0.0
16672,99.57140350341795,negative,0.0
16673,99.99571990966795,negative,0.0
16674,99.8560028076172,negative,0.0
16675,99.99796295166016,negative,0.0
16676,99.99967956542967,negative,0.0
16677,99.91075134277344,negative,0.0
16678,99.99451446533205,negative,0.0
16679,99.99980926513672,negative,0.0
16680,99.99991607666016,negative,0.0
16681,99.9953842163086,negative,0.0
16682,99.83488464355467,negative,0.0
16683,98.80200958251952,negative,0.0
16684,99.9985122680664,negative,0.0
16685,99.99982452392578,negative,0.0
16686,99.68684387207033,negative,0.0
16687,99.99968719482422,negative,0.0
16688,99.99949645996094,negative,0.0
16689,99.99940490722656,negative,0.0
16690,99.99765014648438,negative,0.0
16691,99.99465942382812,negative,0.0
16692,99.9999771118164,negative,0.0
16693,55.58807373046875,positive,1.0
16694,99.96515655517578,negative,0.0
16695,99.9994125366211,negative,0.0
16696,99.99885559082033,negative,0.0
16697,99.99935913085938,negative,0.0
16698,99.95661163330078,negative,0.0
16699,99.99737548828124,negative,0.0
16700,99.9956512451172,negative,0.0
16701,98.87447357177734,positive,1.0
16702,99.50409698486328,negative,0.0
16703,99.97745513916016,negative,0.0
16704,98.2936019897461,negative,0.0
16705,99.99419403076172,negative,0.0
16706,99.99993896484376,negative,0.0
16707,99.99774932861328,negative,0.0
16708,99.98834991455078,negative,0.0
16709,100.0,negative,0.0
16710,99.92363739013672,negative,0.0
16711,99.0207977294922,negative,0.0
16712,66.2326889038086,negative,0.0
16713,99.4815444946289,positive,1.0
16714,99.9999771118164,negative,0.0
16715,99.99737548828124,negative,0.0
16716,99.99993896484376,negative,0.0
16717,99.8472137451172,negative,0.0
16718,99.97220611572266,negative,0.0
16719,99.99845886230467,negative,0.0
16720,99.93486785888672,negative,0.0
16721,99.92562103271484,negative,0.0
16722,99.9958724975586,negative,0.0
16723,71.4052963256836,positive,1.0
16724,98.17269134521484,positive,1.0
16726,99.9995574951172,negative,0.0
16727,99.99979400634766,negative,0.0
16728,99.99942779541016,negative,0.0
16729,99.99998474121094,negative,0.0
16730,99.43828582763672,negative,0.0
16731,99.98990631103516,negative,0.0
16732,99.99990844726562,negative,0.0
16733,99.07393646240234,negative,0.0
16734,99.99964141845705,negative,0.0
16735,99.70814514160156,negative,0.0
16736,98.4700164794922,negative,0.0
16737,99.99998474121094,negative,0.0
16738,99.99984741210938,negative,0.0
16739,99.9951629638672,negative,0.0
16740,99.88591766357422,positive,1.0
16741,99.66598510742188,negative,0.0
16742,99.99502563476562,negative,0.0
16743,99.9959487915039,negative,0.0
16744,99.99444580078124,negative,0.0
16745,99.99932098388672,negative,0.0
16746,99.99978637695312,negative,0.0
16747,99.7075424194336,negative,0.0
16748,99.99803161621094,negative,0.0
16749,89.34455871582031,negative,0.0
16750,99.8216781616211,negative,0.0
16751,99.9687042236328,negative,0.0
16752,99.99967956542967,negative,0.0
16753,99.86859130859376,negative,0.0
16754,99.9999771118164,negative,0.0
16755,99.99928283691406,negative,0.0
16756,99.99960327148438,negative,0.0
16757,100.0,negative,0.0
16758,99.83987426757812,negative,0.0
16759,99.99093627929688,negative,0.0
16760,99.97527313232422,negative,0.0
16761,99.99983215332033,negative,0.0
16762,99.99993896484376,negative,0.0
16763,99.99961853027344,negative,0.0
16764,99.9999542236328,negative,0.0
16765,99.9949188232422,negative,0.0
16766,99.99998474121094,negative,0.0
16767,99.9999771118164,negative,0.0
16768,99.97746276855467,negative,0.0
16769,99.98332214355467,negative,0.0
16770,99.9795379638672,negative,0.0
16771,99.9985809326172,negative,0.0
16772,91.68125915527344,positive,1.0
16773,66.98017883300781,positive,1.0
16774,99.98724365234376,negative,0.0
16775,99.8306121826172,negative,0.0
16776,99.99979400634766,negative,0.0
16777,99.99879455566406,negative,0.0
16778,90.07150268554688,negative,0.0
16779,99.98789978027344,negative,0.0
16780,99.99952697753906,negative,0.0
16781,100.0,negative,0.0
16782,99.9087371826172,negative,0.0
16783,99.67213439941406,negative,0.0
16784,88.88207244873047,negative,0.0
16785,99.99317169189452,negative,0.0
16786,99.92308807373048,negative,0.0
16787,98.78864288330078,negative,0.0
16788,99.98306274414062,negative,0.0
16789,99.99396514892578,negative,0.0
16790,99.99949645996094,negative,0.0
16791,99.9982681274414,negative,0.0
16792,99.37698364257812,negative,0.0
16793,99.9999542236328,negative,0.0
16794,99.99990844726562,negative,0.0
16795,94.28453826904295,positive,1.0
16796,99.99430084228516,negative,0.0
16797,99.99998474121094,negative,0.0
16798,99.99958038330078,negative,0.0
16799,99.99983215332033,negative,0.0
16800,99.99998474121094,negative,0.0
16801,99.99593353271484,negative,0.0
16802,99.99980926513672,negative,0.0
16803,99.9723129272461,negative,0.0
16804,99.99774932861328,negative,0.0
16805,99.96208190917967,negative,0.0
16806,99.99945068359376,negative,0.0
16807,99.27847290039062,negative,0.0
16808,99.99124908447266,negative,0.0
16809,99.99720001220705,negative,0.0
16810,99.99964141845705,negative,0.0
16811,99.99976348876952,negative,0.0
16812,99.9495849609375,negative,0.0
16813,99.99091339111328,negative,0.0
16814,99.9999771118164,negative,0.0
16815,99.98883056640624,negative,0.0
16816,99.9999542236328,negative,0.0
16817,98.96163940429688,negative,0.0
16818,99.99617004394533,negative,0.0
16819,99.9999542236328,negative,0.0
16820,99.99600982666016,negative,0.0
16821,99.99998474121094,negative,0.0
16822,99.99891662597656,negative,0.0
16823,99.99951171875,negative,0.0
16824,99.9999542236328,negative,0.0
16825,99.98348999023438,negative,0.0
16826,99.99983215332033,negative,0.0
16827,99.99898529052734,negative,0.0
16828,99.97379302978516,negative,0.0
16829,99.99982452392578,negative,0.0
16830,92.80139923095705,positive,1.0
16831,99.99925231933594,negative,0.0
16832,99.43799591064452,negative,0.0
16833,99.9667510986328,negative,0.0
16834,99.99998474121094,negative,0.0
16835,99.99854278564452,negative,0.0
16836,99.99330139160156,negative,0.0
16837,99.99317169189452,negative,0.0
16838,99.99787902832033,negative,0.0
16839,99.99993896484376,negative,0.0
16840,98.88963317871094,positive,1.0
16841,99.99998474121094,negative,0.0
16842,99.95193481445312,negative,0.0
16843,99.99810791015624,negative,0.0
16844,99.99987030029295,negative,0.0
16845,99.99935913085938,negative,0.0
16846,99.9990234375,negative,0.0
16847,99.99076080322266,negative,0.0
16848,99.99090576171876,negative,0.0
16849,99.98542022705078,negative,0.0
16850,100.0,negative,0.0
16851,98.7821044921875,negative,0.0
16852,99.83282470703124,negative,0.0
16853,99.83039093017578,negative,0.0
16854,99.99954986572266,negative,0.0
16855,99.9405746459961,negative,0.0
16856,99.99983215332033,negative,0.0
16857,99.9997100830078,negative,0.0
16859,98.93306732177734,negative,0.0
16860,99.99998474121094,negative,0.0
16861,93.07196807861328,positive,1.0
16862,88.6732177734375,negative,0.0
16863,99.97991943359376,negative,0.0
16864,99.98760223388672,negative,0.0
16865,99.98855590820312,negative,0.0
16866,99.9998550415039,negative,0.0
16867,99.99996185302734,negative,0.0
16868,99.9997100830078,negative,0.0
16869,99.99951171875,negative,0.0
16870,97.25447082519533,negative,0.0
16871,99.99998474121094,negative,0.0
16872,99.99958038330078,negative,0.0
16873,99.99993133544922,negative,0.0
16874,99.99877166748048,negative,0.0
16875,99.99625396728516,negative,0.0
16876,99.97870635986328,negative,0.0
16877,99.9998779296875,negative,0.0
16878,100.0,negative,0.0
16879,99.99996185302734,negative,0.0
16880,99.9837646484375,negative,0.0
16881,99.99967956542967,negative,0.0
16882,99.99903106689452,negative,0.0
16883,99.99655151367188,negative,0.0
16884,99.99845886230467,negative,0.0
16885,100.0,negative,0.0
16886,93.885009765625,positive,1.0
16887,99.99535369873048,negative,0.0
16888,99.99755859375,negative,0.0
16889,99.8861312866211,negative,0.0
16890,99.99137878417967,negative,0.0
16891,99.9993896484375,negative,0.0
16892,99.99996185302734,negative,0.0
16893,100.0,negative,0.0
16894,99.99555206298828,negative,0.0
16895,99.99978637695312,negative,0.0
16896,99.86973571777344,negative,0.0
16897,99.99520874023438,negative,0.0
16898,99.9867172241211,negative,0.0
16899,99.99996185302734,negative,0.0
16900,99.99991607666016,negative,0.0
16901,99.96458435058594,negative,0.0
16902,99.99224853515624,negative,0.0
16903,99.99927520751952,negative,0.0
16904,99.98609924316406,negative,0.0
16905,99.99862670898438,negative,0.0
16906,99.99442291259766,negative,0.0
16907,60.06265258789063,positive,1.0
16908,100.0,negative,0.0
16909,99.69889831542967,negative,0.0
16910,99.99958038330078,negative,0.0
16911,100.0,negative,0.0
16912,99.996826171875,negative,0.0
16913,99.9889144897461,negative,0.0
16914,99.99998474121094,negative,0.0
16915,99.99407196044922,negative,0.0
16916,99.99573516845705,negative,0.0
16917,99.99983215332033,negative,0.0
16918,99.9803466796875,negative,0.0
16919,99.99569702148438,negative,0.0
16920,99.99945068359376,negative,0.0
16921,99.9999771118164,negative,0.0
16922,99.96263885498048,negative,0.0
16923,99.99880981445312,negative,0.0
16924,99.99974822998048,negative,0.0
16925,99.99925231933594,negative,0.0
16926,99.9976043701172,negative,0.0
16927,99.99952697753906,negative,0.0
16928,99.99966430664062,negative,0.0
16929,99.9820556640625,negative,0.0
16930,99.99159240722656,negative,0.0
16931,83.4227294921875,positive,1.0
16932,99.6952667236328,positive,1.0
16933,99.99880981445312,negative,0.0
16934,99.97187042236328,negative,0.0
16935,99.9949722290039,negative,0.0
16936,99.89093780517578,negative,0.0
16937,99.99998474121094,negative,0.0
16938,99.9980697631836,negative,0.0
16939,99.99050903320312,negative,0.0
16940,99.99993896484376,negative,0.0
16941,99.99633026123048,negative,0.0
16942,94.0616226196289,negative,0.0
16943,99.99947357177734,negative,0.0
16944,99.99993133544922,negative,0.0
16945,99.88748168945312,negative,0.0
16946,99.99976348876952,negative,0.0
16947,99.99984741210938,negative,0.0
16948,99.99923706054688,negative,0.0
16949,99.99983215332033,negative,0.0
16950,53.93666076660156,positive,1.0
16951,99.99980926513672,negative,0.0
16953,99.66246795654295,negative,0.0
16954,99.98624420166016,negative,0.0
16955,99.99998474121094,negative,0.0
16956,99.97184753417967,negative,0.0
16957,99.98075103759766,negative,0.0
16958,99.9974136352539,negative,0.0
16959,99.43627166748048,negative,0.0
16960,99.84488677978516,negative,0.0
16961,99.99889373779295,negative,0.0
16962,99.99915313720705,negative,0.0
16963,99.9998550415039,negative,0.0
16964,99.21260833740234,negative,0.0
16965,99.7905731201172,negative,0.0
16966,99.98802185058594,negative,0.0
16967,100.0,negative,0.0
16968,95.47813415527344,negative,0.0
16969,99.9926300048828,negative,0.0
16970,99.998046875,negative,0.0
16971,99.9994659423828,negative,0.0
16972,97.73912048339844,positive,1.0
16973,99.99996185302734,negative,0.0
16974,99.9999771118164,negative,0.0
16975,99.99829864501952,negative,0.0
16976,99.89115142822266,negative,0.0
16977,99.9985580444336,negative,0.0
16978,99.9985580444336,negative,0.0
16979,99.9969711303711,negative,0.0
16980,99.99665069580078,negative,0.0
16981,99.9990234375,negative,0.0
16982,99.99991607666016,negative,0.0
16983,95.68657684326172,positive,1.0
16984,99.9998779296875,negative,0.0
16985,99.99974822998048,negative,0.0
16986,99.96216583251952,negative,0.0
16987,99.99898529052734,negative,0.0
16988,99.99925231933594,negative,0.0
16989,99.9329071044922,negative,0.0
16990,99.99958038330078,negative,0.0
16991,96.48397827148438,negative,0.0
16992,99.08570861816406,negative,0.0
16993,99.98347473144533,negative,0.0
16994,99.99674224853516,negative,0.0
16995,99.99977111816406,negative,0.0
16996,66.92451477050781,positive,1.0
16997,99.62582397460938,negative,0.0
16998,99.99993896484376,negative,0.0
16999,99.92359924316406,negative,0.0
17000,99.44556427001952,negative,0.0
17001,99.97943878173828,negative,0.0
17002,99.9998779296875,negative,0.0
17003,99.9648208618164,negative,0.0
17004,99.99029541015624,negative,0.0
17005,99.9999542236328,negative,0.0
17006,99.99970245361328,negative,0.0
17007,99.9999542236328,negative,0.0
17008,99.98973846435548,negative,0.0
17009,99.90908813476562,negative,0.0
17010,99.99685668945312,negative,0.0
17011,99.998046875,negative,0.0
17012,99.99998474121094,negative,0.0
17013,99.9999771118164,negative,0.0
17014,99.94668579101562,negative,0.0
17015,96.97149658203124,positive,1.0
17016,99.99898529052734,negative,0.0
17017,99.99519348144533,negative,0.0
17018,99.9818878173828,negative,0.0
17019,99.99871063232422,negative,0.0
17020,99.9999542236328,negative,0.0
17021,99.98739624023438,negative,0.0
17022,100.0,negative,0.0
17023,98.44645690917967,negative,0.0
17024,99.99982452392578,negative,0.0
17025,100.0,negative,0.0
17026,99.99724578857422,negative,0.0
17027,99.87954711914062,negative,0.0
17028,99.99978637695312,negative,0.0
17029,99.91544342041016,negative,0.0
17030,99.99742126464844,negative,0.0
17031,99.99970245361328,negative,0.0
17032,99.9998550415039,negative,0.0
17033,99.98339080810548,negative,0.0
17034,99.95118713378906,negative,0.0
17035,99.99402618408205,negative,0.0
17036,93.92959594726562,negative,0.0
17037,99.99365997314452,negative,0.0
17038,99.99947357177734,negative,0.0
17039,99.99945068359376,negative,0.0
17040,99.99468231201172,negative,0.0
17041,99.99726104736328,negative,0.0
17042,99.99675750732422,negative,0.0
17043,99.99980926513672,negative,0.0
17044,93.44577026367188,negative,0.0
17045,99.9989776611328,negative,0.0
17046,99.8713150024414,negative,0.0
17047,99.9999771118164,negative,0.0
17048,99.99993133544922,negative,0.0
17049,99.99996185302734,negative,0.0
17050,99.98948669433594,negative,0.0
17051,99.7388916015625,negative,0.0
17052,97.38651275634766,negative,0.0
17053,92.988037109375,positive,1.0
17054,99.99987030029295,negative,0.0
17055,99.78649139404295,negative,0.0
17056,99.98287963867188,negative,0.0
17057,86.12650299072266,negative,0.0
17058,99.99603271484376,negative,0.0
17059,99.9633331298828,negative,0.0
17060,99.99947357177734,negative,0.0
17061,99.9964828491211,negative,0.0
17062,99.99887084960938,negative,0.0
17063,99.97608184814452,negative,0.0
17064,99.99909210205078,negative,0.0
17065,99.99958038330078,negative,0.0
17066,99.3227996826172,negative,0.0
17067,99.99668884277344,negative,0.0
17068,99.99996185302734,negative,0.0
17069,99.97090911865234,negative,0.0
17070,99.99889373779295,negative,0.0
17071,99.97317504882812,negative,0.0
17072,99.92009735107422,negative,0.0
17073,99.95218658447266,negative,0.0
17074,99.99639892578124,negative,0.0
17075,99.9999771118164,negative,0.0
17076,99.9994888305664,negative,0.0
17077,99.9919662475586,negative,0.0
17078,99.99998474121094,negative,0.0
17079,99.72409057617188,negative,0.0
17080,99.99942779541016,negative,0.0
17081,99.99826049804688,negative,0.0
17082,99.99507904052734,negative,0.0
17083,67.87140655517578,negative,0.0
17084,99.91250610351562,negative,0.0
17085,99.99823760986328,negative,0.0
17086,99.9999542236328,negative,0.0
17087,99.98351287841795,negative,0.0
17088,99.9999771118164,negative,0.0
17089,99.97118377685548,negative,0.0
17090,99.99974060058594,negative,0.0
17091,99.99964141845705,negative,0.0
17092,99.99998474121094,negative,0.0
17093,99.99945068359376,negative,0.0
17094,99.9423599243164,negative,0.0
17095,99.99314880371094,negative,0.0
17096,66.49961853027344,positive,1.0
17097,99.9829559326172,negative,0.0
