label,prob,CD45_NN_prediction,CD45_NN_prediction_value
15704,100.0,negative,0.0
15705,99.9998550415039,negative,0.0
15706,100.0,negative,0.0
15707,99.0234375,positive,1.0
15708,99.97544860839844,negative,0.0
15709,99.99998474121094,negative,0.0
15710,99.99797058105467,negative,0.0
15711,100.0,negative,0.0
15712,99.99996185302734,negative,0.0
15713,100.0,negative,0.0
15714,100.0,negative,0.0
15715,100.0,negative,0.0
15716,100.0,negative,0.0
15717,100.0,negative,0.0
15718,99.98957824707033,negative,0.0
15719,100.0,negative,0.0
15720,100.0,negative,0.0
15721,100.0,negative,0.0
15722,99.96575164794922,negative,0.0
15723,55.64687728881836,positive,1.0
15724,99.99974822998048,negative,0.0
15725,100.0,negative,0.0
15726,99.97461700439452,negative,0.0
15727,100.0,negative,0.0
15728,99.99996185302734,negative,0.0
15729,100.0,negative,0.0
15730,99.5951690673828,positive,1.0
15731,76.63037109375,negative,0.0
15732,99.99703216552734,negative,0.0
15733,99.99385833740234,negative,0.0
15734,100.0,negative,0.0
15735,100.0,negative,0.0
15736,99.96466827392578,positive,1.0
15737,85.89080047607422,negative,0.0
15738,99.9980010986328,negative,0.0
15739,100.0,negative,0.0
15740,100.0,negative,0.0
15741,99.99378967285156,negative,0.0
15742,99.99991607666016,negative,0.0
15743,100.0,negative,0.0
15744,99.99959564208984,negative,0.0
15745,100.0,negative,0.0
15746,100.0,negative,0.0
15747,94.21282196044922,positive,1.0
15748,99.98274993896484,positive,1.0
15749,99.9932632446289,negative,0.0
15750,100.0,negative,0.0
15751,72.52155303955078,positive,1.0
15752,100.0,negative,0.0
15753,99.9999771118164,negative,0.0
15754,99.99998474121094,negative,0.0
15755,99.97513580322266,negative,0.0
15756,100.0,negative,0.0
15757,100.0,negative,0.0
15758,100.0,negative,0.0
15759,100.0,negative,0.0
15760,100.0,negative,0.0
15761,100.0,negative,0.0
15762,99.99958038330078,negative,0.0
15763,100.0,negative,0.0
15764,100.0,negative,0.0
15765,84.49971771240234,positive,1.0
15766,99.96554565429688,negative,0.0
15767,99.9999771118164,negative,0.0
15768,99.9999542236328,negative,0.0
15769,99.5325698852539,negative,0.0
15770,86.04124450683594,positive,1.0
15771,99.44984436035156,positive,1.0
15772,99.99987030029295,negative,0.0
15773,96.06643676757812,positive,1.0
15774,99.99432373046876,negative,0.0
15775,99.9990692138672,negative,0.0
15776,99.99968719482422,negative,0.0
15777,99.9994125366211,negative,0.0
15778,99.9989776611328,negative,0.0
15779,99.99990844726562,negative,0.0
15780,100.0,negative,0.0
15781,100.0,negative,0.0
15782,100.0,negative,0.0
15783,99.99978637695312,negative,0.0
15784,100.0,negative,0.0
15785,100.0,negative,0.0
15786,99.99771118164062,negative,0.0
15787,100.0,negative,0.0
15788,99.99826049804688,negative,0.0
15789,100.0,negative,0.0
15790,99.9933853149414,negative,0.0
15791,100.0,negative,0.0
15792,97.97435760498048,positive,1.0
15793,100.0,negative,0.0
15794,99.9858627319336,negative,0.0
15795,99.99993133544922,negative,0.0
15796,100.0,negative,0.0
15797,99.9999771118164,negative,0.0
15798,100.0,negative,0.0
15799,99.99903106689452,negative,0.0
15800,99.99979400634766,negative,0.0
15801,100.0,negative,0.0
15802,100.0,negative,0.0
15803,100.0,negative,0.0
15804,99.99982452392578,negative,0.0
15805,99.99996185302734,negative,0.0
15806,99.9966049194336,negative,0.0
15807,99.99998474121094,negative,0.0
15808,90.93944549560548,positive,1.0
15809,100.0,negative,0.0
15810,100.0,negative,0.0
15811,100.0,negative,0.0
15812,99.99996185302734,negative,0.0
15813,54.04509735107422,positive,1.0
15814,100.0,negative,0.0
15815,100.0,negative,0.0
15816,77.64753723144531,positive,1.0
15817,100.0,negative,0.0
15818,100.0,negative,0.0
15819,100.0,negative,0.0
15820,100.0,negative,0.0
15821,100.0,negative,0.0
15822,97.51392364501952,positive,1.0
15823,99.99970245361328,negative,0.0
15824,100.0,negative,0.0
15825,99.99998474121094,negative,0.0
15826,96.2541275024414,positive,1.0
15827,99.99957275390624,negative,0.0
15828,99.2885284423828,positive,1.0
15829,100.0,negative,0.0
15830,99.6871566772461,negative,0.0
15831,100.0,negative,0.0
15832,99.9998779296875,negative,0.0
15833,99.9994888305664,negative,0.0
15834,100.0,negative,0.0
15835,100.0,negative,0.0
15836,79.64410400390625,positive,1.0
15837,100.0,negative,0.0
15838,100.0,negative,0.0
15839,100.0,negative,0.0
15840,99.99500274658205,positive,1.0
15841,61.38789749145508,positive,1.0
15842,100.0,negative,0.0
15843,100.0,negative,0.0
15844,100.0,negative,0.0
15845,99.64218139648438,negative,0.0
15846,99.99998474121094,negative,0.0
15847,100.0,negative,0.0
15848,84.86614990234375,negative,0.0
15849,100.0,negative,0.0
15850,99.99998474121094,negative,0.0
15851,100.0,negative,0.0
15852,99.99864196777344,negative,0.0
15853,99.96346282958984,negative,0.0
15854,99.99998474121094,negative,0.0
15855,52.12356948852539,positive,1.0
15856,56.39672088623047,negative,0.0
15857,99.99998474121094,negative,0.0
15858,100.0,negative,0.0
15859,99.9993667602539,negative,0.0
15860,95.8140640258789,positive,1.0
15861,100.0,negative,0.0
15862,100.0,negative,0.0
15863,99.9998550415039,negative,0.0
15864,99.99998474121094,negative,0.0
15865,100.0,negative,0.0
15866,99.14293670654295,negative,0.0
15867,100.0,negative,0.0
15868,99.99974060058594,negative,0.0
15869,100.0,negative,0.0
15870,100.0,negative,0.0
15871,99.97047424316406,negative,0.0
15872,99.40631866455078,positive,1.0
15873,100.0,negative,0.0
15874,99.99685668945312,negative,0.0
15875,91.76110076904295,negative,0.0
15876,99.99970245361328,negative,0.0
15877,99.99989318847656,negative,0.0
15878,100.0,negative,0.0
15879,99.9989013671875,negative,0.0
15880,100.0,negative,0.0
15881,100.0,negative,0.0
15882,99.99891662597656,negative,0.0
15883,100.0,negative,0.0
15884,99.99998474121094,negative,0.0
15885,99.99866485595705,negative,0.0
15886,99.899169921875,negative,0.0
15887,100.0,negative,0.0
15888,100.0,negative,0.0
15889,99.99559783935548,negative,0.0
15890,99.6572494506836,positive,1.0
15891,100.0,negative,0.0
15892,100.0,negative,0.0
15893,99.99967956542967,negative,0.0
15894,100.0,negative,0.0
15895,99.99984741210938,negative,0.0
15896,100.0,negative,0.0
15897,100.0,negative,0.0
15898,100.0,negative,0.0
15899,100.0,negative,0.0
15900,99.99938201904295,negative,0.0
15901,99.91990661621094,negative,0.0
15902,92.47735595703124,negative,0.0
15903,55.94054412841797,positive,1.0
15904,100.0,negative,0.0
15905,99.99940490722656,negative,0.0
15906,99.35956573486328,negative,0.0
15907,99.75421142578124,positive,1.0
15908,99.9972686767578,negative,0.0
15909,100.0,negative,0.0
15910,100.0,negative,0.0
15911,99.99817657470705,negative,0.0
15912,100.0,negative,0.0
15913,99.45928192138672,negative,0.0
15914,100.0,negative,0.0
15915,99.99925231933594,negative,0.0
15916,100.0,negative,0.0
15917,100.0,negative,0.0
15918,95.98760223388672,negative,0.0
15919,99.99996185302734,negative,0.0
15920,100.0,negative,0.0
15921,100.0,negative,0.0
15922,100.0,negative,0.0
15923,99.99868774414062,negative,0.0
15924,99.99930572509766,negative,0.0
15925,61.54795455932617,negative,0.0
15926,100.0,negative,0.0
15927,100.0,negative,0.0
15928,100.0,negative,0.0
15929,100.0,negative,0.0
15930,100.0,negative,0.0
15931,100.0,negative,0.0
15932,99.99996185302734,negative,0.0
15933,100.0,negative,0.0
15934,100.0,negative,0.0
15935,99.99940490722656,negative,0.0
15937,99.99983215332033,negative,0.0
15938,100.0,negative,0.0
15939,100.0,negative,0.0
15940,99.99923706054688,negative,0.0
15941,100.0,negative,0.0
15942,99.93694305419922,negative,0.0
15943,100.0,negative,0.0
15944,99.99993896484376,negative,0.0
15945,96.76490783691406,positive,1.0
15946,100.0,negative,0.0
15947,99.9999771118164,negative,0.0
15948,99.99998474121094,negative,0.0
15949,99.9999771118164,negative,0.0
15950,100.0,negative,0.0
15951,100.0,negative,0.0
15952,100.0,negative,0.0
15953,99.99945068359376,negative,0.0
15954,99.99317932128906,positive,1.0
15955,100.0,negative,0.0
15956,99.99620056152344,negative,0.0
15957,99.96318817138672,negative,0.0
15958,93.0038070678711,negative,0.0
15959,99.99998474121094,negative,0.0
15960,99.9980926513672,negative,0.0
15961,99.80403900146484,negative,0.0
15962,100.0,negative,0.0
15963,82.55857849121094,positive,1.0
15964,100.0,negative,0.0
15965,100.0,negative,0.0
15966,100.0,negative,0.0
15967,100.0,negative,0.0
15968,99.9999771118164,negative,0.0
15969,99.99928283691406,negative,0.0
15970,100.0,negative,0.0
15971,99.99211883544922,negative,0.0
15972,91.25985717773438,positive,1.0
15973,99.99996185302734,negative,0.0
15974,100.0,negative,0.0
15975,99.99938201904295,negative,0.0
15976,100.0,negative,0.0
15977,99.99996185302734,negative,0.0
15978,100.0,negative,0.0
15979,100.0,negative,0.0
15980,99.9801254272461,positive,1.0
15981,100.0,negative,0.0
15982,100.0,negative,0.0
15983,99.9989776611328,negative,0.0
15984,99.99990844726562,negative,0.0
15985,100.0,negative,0.0
15986,92.61398315429688,negative,0.0
15987,100.0,negative,0.0
15988,100.0,negative,0.0
15989,100.0,negative,0.0
15990,100.0,negative,0.0
15991,100.0,negative,0.0
15992,99.99942779541016,negative,0.0
15993,100.0,negative,0.0
15994,100.0,negative,0.0
15995,99.99998474121094,negative,0.0
15996,94.1294937133789,positive,1.0
15997,100.0,negative,0.0
15998,100.0,negative,0.0
15999,99.9999771118164,negative,0.0
16000,99.99851989746094,negative,0.0
16001,100.0,negative,0.0
16002,100.0,negative,0.0
16003,100.0,negative,0.0
16004,100.0,negative,0.0
16005,99.99991607666016,negative,0.0
16006,99.9863052368164,negative,0.0
16007,98.61946105957033,positive,1.0
16008,100.0,negative,0.0
16009,100.0,negative,0.0
16010,100.0,negative,0.0
16011,99.99993133544922,negative,0.0
16012,100.0,negative,0.0
16013,99.99998474121094,negative,0.0
16014,100.0,negative,0.0
16015,99.99998474121094,negative,0.0
16016,89.69953918457031,positive,1.0
16017,100.0,negative,0.0
16018,99.98811340332033,negative,0.0
16019,100.0,negative,0.0
16020,100.0,negative,0.0
16021,100.0,negative,0.0
16022,99.99691009521484,negative,0.0
16023,99.9999542236328,negative,0.0
16024,50.14031982421875,negative,0.0
16025,100.0,negative,0.0
16026,99.99998474121094,negative,0.0
16027,99.99990844726562,negative,0.0
16028,99.99993133544922,negative,0.0
16029,96.7697982788086,negative,0.0
16030,99.99958038330078,negative,0.0
16031,99.99687957763672,negative,0.0
16032,99.9982452392578,negative,0.0
16033,99.97633361816406,negative,0.0
16034,99.99998474121094,negative,0.0
16035,99.99786376953124,negative,0.0
16036,100.0,negative,0.0
16037,100.0,negative,0.0
16038,99.98811340332033,negative,0.0
16039,100.0,negative,0.0
16040,100.0,negative,0.0
16041,100.0,negative,0.0
16042,100.0,negative,0.0
16043,100.0,negative,0.0
16044,99.99996185302734,negative,0.0
16045,100.0,negative,0.0
16046,99.99961853027344,negative,0.0
16047,100.0,negative,0.0
16048,99.9928970336914,negative,0.0
16049,99.99896240234376,negative,0.0
16050,100.0,negative,0.0
16051,94.4410400390625,negative,0.0
16052,99.99990844726562,negative,0.0
16054,100.0,negative,0.0
16055,99.99996185302734,negative,0.0
16057,99.89382934570312,negative,0.0
16058,99.69241333007812,negative,0.0
16059,100.0,negative,0.0
16060,99.99635314941406,negative,0.0
16061,99.99998474121094,negative,0.0
16062,99.99618530273438,negative,0.0
16063,99.99917602539062,negative,0.0
16064,67.22672271728516,positive,1.0
16065,100.0,negative,0.0
16066,100.0,negative,0.0
16067,74.60630798339844,positive,1.0
16068,100.0,negative,0.0
16069,99.99998474121094,negative,0.0
16070,99.99977111816406,negative,0.0
16071,100.0,negative,0.0
16072,100.0,negative,0.0
16073,99.8456802368164,negative,0.0
16074,99.56298065185548,negative,0.0
16075,100.0,negative,0.0
16076,100.0,negative,0.0
16077,99.99974822998048,negative,0.0
16078,100.0,negative,0.0
16079,100.0,negative,0.0
16080,100.0,negative,0.0
16081,100.0,negative,0.0
16082,99.9995574951172,negative,0.0
16083,100.0,negative,0.0
16084,99.9999542236328,negative,0.0
16085,100.0,negative,0.0
16086,100.0,negative,0.0
16087,100.0,negative,0.0
16088,100.0,negative,0.0
16089,100.0,negative,0.0
16090,100.0,negative,0.0
16091,100.0,negative,0.0
16092,100.0,negative,0.0
16093,96.48135375976562,positive,1.0
16094,99.99951171875,negative,0.0
16095,90.09999084472656,negative,0.0
16096,99.47222137451172,negative,0.0
16097,100.0,negative,0.0
16098,100.0,negative,0.0
16099,100.0,negative,0.0
16100,99.99983215332033,negative,0.0
16101,92.90001678466795,negative,0.0
16102,82.88928985595703,negative,0.0
16103,100.0,negative,0.0
16104,99.9998550415039,negative,0.0
16105,100.0,negative,0.0
16106,99.9999771118164,negative,0.0
16107,99.99998474121094,negative,0.0
16108,100.0,negative,0.0
16109,99.9999771118164,negative,0.0
16110,99.99993133544922,negative,0.0
16111,100.0,negative,0.0
16112,100.0,negative,0.0
16113,100.0,negative,0.0
16114,100.0,negative,0.0
16115,100.0,negative,0.0
16116,99.99998474121094,negative,0.0
16117,100.0,negative,0.0
16118,100.0,negative,0.0
16119,99.99993896484376,negative,0.0
16120,78.75251770019531,negative,0.0
16121,99.99968719482422,negative,0.0
16122,99.99993133544922,negative,0.0
16123,99.99954986572266,negative,0.0
16124,99.99998474121094,negative,0.0
16125,99.48303985595705,negative,0.0
16126,99.9999771118164,negative,0.0
16127,63.87287902832031,negative,0.0
16128,100.0,negative,0.0
16129,99.99976348876952,negative,0.0
16130,99.9999771118164,negative,0.0
16131,81.1399154663086,negative,0.0
16132,100.0,negative,0.0
16133,100.0,negative,0.0
16134,100.0,negative,0.0
16135,100.0,negative,0.0
16136,100.0,negative,0.0
16137,100.0,negative,0.0
16138,100.0,negative,0.0
16139,73.69013977050781,negative,0.0
16140,100.0,negative,0.0
16141,99.99925231933594,negative,0.0
16142,99.99977111816406,negative,0.0
16143,100.0,negative,0.0
16144,99.9958038330078,negative,0.0
16145,99.8769073486328,negative,0.0
16146,99.99998474121094,negative,0.0
16147,100.0,negative,0.0
16148,100.0,negative,0.0
16149,99.99991607666016,negative,0.0
16150,100.0,negative,0.0
16151,99.9937515258789,negative,0.0
16152,100.0,negative,0.0
16153,99.99987030029295,negative,0.0
16154,100.0,negative,0.0
16155,100.0,negative,0.0
16156,100.0,negative,0.0
16157,100.0,negative,0.0
16158,100.0,negative,0.0
16159,99.99871063232422,negative,0.0
16160,100.0,negative,0.0
16161,99.99932861328124,negative,0.0
16162,98.1884307861328,negative,0.0
16163,100.0,negative,0.0
16164,100.0,negative,0.0
16165,100.0,negative,0.0
16166,99.99262237548828,negative,0.0
16167,60.512088775634766,negative,0.0
16168,100.0,negative,0.0
16169,99.99739074707033,negative,0.0
16170,99.9863510131836,negative,0.0
16171,99.98785400390624,negative,0.0
16172,100.0,negative,0.0
16173,99.99987030029295,negative,0.0
16174,97.55392456054688,positive,1.0
16175,99.99970245361328,negative,0.0
16177,100.0,negative,0.0
16178,99.99919128417967,negative,0.0
16179,99.89195251464844,positive,1.0
16180,99.9880828857422,positive,1.0
16181,99.99990844726562,negative,0.0
16182,100.0,negative,0.0
16183,99.99938201904295,negative,0.0
16184,100.0,negative,0.0
16185,99.72476196289062,negative,0.0
16186,100.0,negative,0.0
16187,100.0,negative,0.0
16188,99.98252868652344,negative,0.0
16189,99.69292449951172,negative,0.0
16190,99.9985580444336,negative,0.0
16191,100.0,negative,0.0
16192,100.0,negative,0.0
16193,99.44102478027344,positive,1.0
16194,99.9999771118164,negative,0.0
16195,100.0,negative,0.0
16196,99.5624008178711,negative,0.0
16197,99.99998474121094,negative,0.0
16198,100.0,negative,0.0
16199,99.59260559082033,negative,0.0
16200,99.9999771118164,negative,0.0
16201,100.0,negative,0.0
16202,100.0,negative,0.0
16203,100.0,negative,0.0
16204,99.99998474121094,negative,0.0
16205,100.0,negative,0.0
16206,100.0,negative,0.0
16207,99.9490737915039,negative,0.0
16208,99.99576568603516,negative,0.0
16209,100.0,negative,0.0
16210,99.99764251708984,negative,0.0
16211,100.0,negative,0.0
16212,100.0,negative,0.0
16213,99.99635314941406,negative,0.0
16214,99.9969253540039,negative,0.0
16215,100.0,negative,0.0
16216,100.0,negative,0.0
16217,99.99998474121094,negative,0.0
16218,99.99983215332033,negative,0.0
16219,100.0,negative,0.0
16220,100.0,negative,0.0
16221,100.0,negative,0.0
16222,100.0,negative,0.0
16223,99.81375885009766,negative,0.0
16224,100.0,negative,0.0
16225,99.9974136352539,negative,0.0
16226,88.88552856445312,positive,1.0
16227,99.98171997070312,negative,0.0
16228,52.352935791015625,positive,1.0
16229,99.99998474121094,negative,0.0
16230,99.9752197265625,negative,0.0
16231,100.0,negative,0.0
16232,99.99347686767578,negative,0.0
16233,100.0,negative,0.0
16234,99.99754333496094,negative,0.0
16235,100.0,negative,0.0
16236,100.0,negative,0.0
16237,99.99993896484376,negative,0.0
16238,99.99701690673828,negative,0.0
16239,99.99998474121094,negative,0.0
16240,99.99993896484376,negative,0.0
16241,100.0,negative,0.0
16242,99.99977111816406,negative,0.0
16243,100.0,negative,0.0
16244,100.0,negative,0.0
16245,99.99998474121094,negative,0.0
16246,99.99998474121094,negative,0.0
16247,100.0,negative,0.0
16248,99.99998474121094,negative,0.0
16249,100.0,negative,0.0
16250,100.0,negative,0.0
16251,99.99998474121094,negative,0.0
16252,99.79753875732422,positive,1.0
16253,100.0,negative,0.0
16254,99.60578918457033,negative,0.0
16255,100.0,negative,0.0
16256,100.0,negative,0.0
16257,99.94123840332033,positive,1.0
16258,72.31925964355469,negative,0.0
16259,62.64410781860352,negative,0.0
16260,79.15006256103516,positive,1.0
16261,72.77803039550781,negative,0.0
16262,100.0,negative,0.0
16263,99.73267364501952,positive,1.0
16264,99.99998474121094,negative,0.0
16265,86.11117553710938,negative,0.0
16266,100.0,negative,0.0
16267,96.45511627197266,positive,1.0
16268,100.0,negative,0.0
16269,100.0,negative,0.0
16270,92.84888458251952,negative,0.0
16271,100.0,negative,0.0
16272,99.98870086669922,negative,0.0
16273,99.99998474121094,negative,0.0
16274,100.0,negative,0.0
16275,100.0,negative,0.0
16276,100.0,negative,0.0
16277,100.0,negative,0.0
16279,100.0,negative,0.0
16280,99.98717498779295,negative,0.0
16281,99.96818542480467,negative,0.0
16282,98.8971176147461,positive,1.0
16283,100.0,negative,0.0
16284,99.98592376708984,negative,0.0
16285,100.0,negative,0.0
16286,100.0,negative,0.0
16287,99.99989318847656,negative,0.0
16288,100.0,negative,0.0
16289,99.99842834472656,negative,0.0
16290,100.0,negative,0.0
16291,99.20205688476562,negative,0.0
16292,100.0,negative,0.0
16293,99.99987030029295,negative,0.0
16294,100.0,negative,0.0
16295,100.0,negative,0.0
16296,100.0,negative,0.0
16297,99.99998474121094,negative,0.0
16298,100.0,negative,0.0
16299,100.0,negative,0.0
16300,100.0,negative,0.0
16301,99.98761749267578,negative,0.0
16302,99.99952697753906,negative,0.0
16303,100.0,negative,0.0
16304,100.0,negative,0.0
16305,84.51673126220703,positive,1.0
16306,99.99993133544922,negative,0.0
16307,100.0,negative,0.0
16308,99.99998474121094,negative,0.0
16309,100.0,negative,0.0
16310,99.99838256835938,negative,0.0
16311,99.99989318847656,negative,0.0
16312,99.99984741210938,negative,0.0
16313,100.0,negative,0.0
16314,100.0,negative,0.0
16315,100.0,negative,0.0
16316,100.0,negative,0.0
16317,99.89368438720705,negative,0.0
16318,99.99998474121094,negative,0.0
16319,99.99993896484376,negative,0.0
16320,100.0,negative,0.0
16321,99.99465942382812,negative,0.0
16322,100.0,negative,0.0
16323,99.9999771118164,negative,0.0
16324,100.0,negative,0.0
16325,100.0,negative,0.0
16326,100.0,negative,0.0
16327,100.0,negative,0.0
16328,100.0,negative,0.0
16329,99.99977111816406,negative,0.0
16330,95.38632202148438,negative,0.0
16331,99.99998474121094,negative,0.0
16332,100.0,negative,0.0
16333,100.0,negative,0.0
16334,100.0,negative,0.0
16335,100.0,negative,0.0
16336,98.40648651123048,negative,0.0
16337,100.0,negative,0.0
16338,100.0,negative,0.0
16339,100.0,negative,0.0
16340,100.0,negative,0.0
16341,100.0,negative,0.0
16342,100.0,negative,0.0
16343,99.28648376464844,negative,0.0
16344,99.9993896484375,negative,0.0
16345,100.0,negative,0.0
16346,100.0,negative,0.0
16347,100.0,negative,0.0
16348,99.95023345947266,negative,0.0
16349,99.99909210205078,negative,0.0
16350,78.67890930175781,positive,1.0
16351,97.57736206054688,positive,1.0
16352,99.99887084960938,negative,0.0
16353,100.0,negative,0.0
16354,100.0,negative,0.0
16355,99.9994125366211,negative,0.0
16356,99.70415496826172,negative,0.0
16357,99.99947357177734,negative,0.0
16358,99.99978637695312,negative,0.0
16359,95.9582061767578,negative,0.0
16360,100.0,negative,0.0
16361,100.0,negative,0.0
16362,100.0,negative,0.0
16363,100.0,negative,0.0
16364,99.99996185302734,negative,0.0
16365,99.9891128540039,negative,0.0
16366,99.94930267333984,negative,0.0
16367,100.0,negative,0.0
16368,100.0,negative,0.0
16369,100.0,negative,0.0
16370,99.99998474121094,negative,0.0
16371,99.32536315917967,negative,0.0
16372,99.99972534179688,negative,0.0
16373,100.0,negative,0.0
16374,100.0,negative,0.0
16375,99.99974822998048,negative,0.0
16376,100.0,negative,0.0
16377,99.99993133544922,negative,0.0
16378,95.01044464111328,negative,0.0
16379,99.99998474121094,negative,0.0
16380,100.0,negative,0.0
16381,100.0,negative,0.0
16382,100.0,negative,0.0
16383,100.0,negative,0.0
16384,99.99998474121094,negative,0.0
16385,99.97698974609376,negative,0.0
16386,100.0,negative,0.0
16387,100.0,negative,0.0
16388,100.0,negative,0.0
16389,99.7120361328125,positive,1.0
16390,100.0,negative,0.0
16391,99.99987030029295,negative,0.0
16392,100.0,negative,0.0
16393,100.0,negative,0.0
16394,99.80799102783205,negative,0.0
16395,99.99864959716795,negative,0.0
16396,100.0,negative,0.0
16397,100.0,negative,0.0
16398,99.9999542236328,negative,0.0
16399,100.0,negative,0.0
16400,99.99819946289062,negative,0.0
16401,100.0,negative,0.0
16402,97.64508056640624,negative,0.0
16403,99.96221160888672,negative,0.0
16404,80.33048248291016,negative,0.0
16405,100.0,negative,0.0
16406,100.0,negative,0.0
16407,100.0,negative,0.0
16408,100.0,negative,0.0
16410,99.9970932006836,negative,0.0
16411,99.99998474121094,negative,0.0
16412,100.0,negative,0.0
16413,100.0,negative,0.0
16414,100.0,negative,0.0
16415,99.37377166748048,negative,0.0
16416,100.0,negative,0.0
16417,99.99623107910156,negative,0.0
16418,99.99811553955078,negative,0.0
16419,100.0,negative,0.0
16420,100.0,negative,0.0
16421,99.76334381103516,negative,0.0
16422,99.99993133544922,negative,0.0
16423,100.0,negative,0.0
16424,99.99979400634766,negative,0.0
16425,99.99925994873048,negative,0.0
16426,70.51056671142578,positive,1.0
16427,99.99998474121094,negative,0.0
16428,72.02510833740234,negative,0.0
16429,99.75982666015624,positive,1.0
16430,100.0,negative,0.0
16431,68.61383056640625,positive,1.0
16432,100.0,negative,0.0
16433,100.0,negative,0.0
16434,65.0024185180664,negative,0.0
16435,100.0,negative,0.0
16436,100.0,negative,0.0
16437,99.90918731689452,positive,1.0
16438,99.99998474121094,negative,0.0
16439,99.98026275634766,negative,0.0
16440,99.91554260253906,negative,0.0
16441,100.0,negative,0.0
16442,85.13567352294922,positive,1.0
16443,100.0,negative,0.0
16445,98.28628540039062,positive,1.0
16446,99.99998474121094,negative,0.0
16447,100.0,negative,0.0
16448,99.9867172241211,negative,0.0
16449,100.0,negative,0.0
16450,100.0,negative,0.0
16451,100.0,negative,0.0
16452,99.97270965576172,positive,1.0
16453,99.9939422607422,negative,0.0
16454,99.99927520751952,negative,0.0
16455,100.0,negative,0.0
16456,50.85841369628906,negative,0.0
16457,100.0,negative,0.0
16458,99.9866943359375,negative,0.0
16459,100.0,negative,0.0
16460,99.67257690429688,negative,0.0
16461,99.9958038330078,negative,0.0
16462,99.99989318847656,negative,0.0
16463,99.9999771118164,negative,0.0
16464,100.0,negative,0.0
16465,100.0,negative,0.0
16466,99.8417739868164,positive,1.0
16467,99.99961853027344,negative,0.0
16468,100.0,negative,0.0
16469,100.0,negative,0.0
16470,99.9999542236328,negative,0.0
16471,99.42852020263672,positive,1.0
16472,99.9999542236328,negative,0.0
16473,100.0,negative,0.0
16474,100.0,negative,0.0
16475,89.42974853515625,negative,0.0
16476,99.71006774902344,positive,1.0
16477,100.0,negative,0.0
16478,100.0,negative,0.0
16479,99.9999771118164,negative,0.0
16480,99.85304260253906,negative,0.0
16481,99.99996185302734,negative,0.0
16482,99.90974426269533,negative,0.0
16483,100.0,negative,0.0
16484,100.0,negative,0.0
16485,100.0,negative,0.0
16486,100.0,negative,0.0
16487,99.99993896484376,negative,0.0
16488,99.99938201904295,negative,0.0
16489,99.9998550415039,negative,0.0
16490,99.9999771118164,negative,0.0
16491,100.0,negative,0.0
16492,100.0,negative,0.0
16493,100.0,negative,0.0
16494,100.0,negative,0.0
16495,100.0,negative,0.0
16496,100.0,negative,0.0
16497,99.71088409423828,negative,0.0
16498,99.99987030029295,negative,0.0
16499,100.0,negative,0.0
16500,100.0,negative,0.0
16501,100.0,negative,0.0
16502,99.99989318847656,negative,0.0
16503,100.0,negative,0.0
16504,99.99996185302734,negative,0.0
16505,100.0,negative,0.0
16506,99.86957550048828,negative,0.0
16507,99.99998474121094,negative,0.0
16508,100.0,negative,0.0
16509,99.9961395263672,negative,0.0
16510,99.99952697753906,negative,0.0
16511,100.0,negative,0.0
16512,100.0,negative,0.0
16513,100.0,negative,0.0
16514,99.9383316040039,negative,0.0
16515,100.0,negative,0.0
16516,100.0,negative,0.0
16517,99.99494934082033,negative,0.0
16518,100.0,negative,0.0
16519,100.0,negative,0.0
16520,99.9999542236328,negative,0.0
16521,99.99998474121094,negative,0.0
16522,100.0,negative,0.0
16523,99.48399353027344,negative,0.0
16524,99.90017700195312,positive,1.0
16525,100.0,negative,0.0
16526,100.0,negative,0.0
16527,100.0,negative,0.0
16528,100.0,negative,0.0
16529,99.9998779296875,negative,0.0
16530,99.98104858398438,positive,1.0
16531,100.0,negative,0.0
16532,100.0,negative,0.0
16533,100.0,negative,0.0
16534,100.0,negative,0.0
16535,100.0,negative,0.0
16536,99.99993896484376,negative,0.0
16537,99.99807739257812,negative,0.0
16538,51.00035858154297,positive,1.0
16539,100.0,negative,0.0
16540,100.0,negative,0.0
16541,100.0,negative,0.0
16542,100.0,negative,0.0
16543,100.0,negative,0.0
16544,100.0,negative,0.0
16545,100.0,negative,0.0
16546,100.0,negative,0.0
16547,99.97693634033205,negative,0.0
16548,99.9919204711914,negative,0.0
16549,100.0,negative,0.0
16550,100.0,negative,0.0
16551,100.0,negative,0.0
16552,100.0,negative,0.0
16553,99.98290252685548,negative,0.0
16554,99.9710464477539,negative,0.0
16555,100.0,negative,0.0
16556,100.0,negative,0.0
16557,100.0,negative,0.0
16558,100.0,negative,0.0
16559,100.0,negative,0.0
16560,100.0,negative,0.0
16561,100.0,negative,0.0
16562,100.0,negative,0.0
16563,100.0,negative,0.0
16564,95.59420013427734,positive,1.0
16565,99.99998474121094,negative,0.0
16566,99.99993896484376,negative,0.0
16567,100.0,negative,0.0
16568,99.99908447265624,negative,0.0
16569,100.0,negative,0.0
16570,100.0,negative,0.0
16571,100.0,negative,0.0
16572,100.0,negative,0.0
16573,100.0,negative,0.0
16574,99.9999542236328,negative,0.0
16575,100.0,negative,0.0
16576,100.0,negative,0.0
16577,99.99951171875,negative,0.0
16578,99.99832153320312,negative,0.0
16579,100.0,negative,0.0
16580,100.0,negative,0.0
16581,100.0,negative,0.0
16582,99.99970245361328,negative,0.0
16583,100.0,negative,0.0
